"4";"7";"2018-11-15";"12312.20"
"4";"7";"2018-11-16";"18077.81"
"4";"7";"2018-11-17";"20323.34"
"4";"7";"2018-11-19";"12770.19"
"4";"7";"2018-11-20";"14577.54"
"4";"7";"2018-11-21";"5904.09"
"4";"7";"2018-11-22";"12707.83"
"4";"7";"2018-11-23";"17077.51"
"4";"7";"2018-11-24";"20330.83"
"4";"7";"2018-11-26";"11420.88"
"4";"7";"2018-11-27";"16603.18"
"4";"7";"2018-11-28";"8141.36"
"4";"7";"2018-11-29";"8450.51"
"4";"7";"2018-11-30";"11386.13"
"4";"8";"2018-11-01";"16639.96"
"4";"8";"2018-11-02";"13189.04"
"4";"8";"2018-11-03";"23378.51"
"4";"8";"2018-11-05";"10416.56"
"4";"8";"2018-11-06";"13876.46"
"4";"8";"2018-11-07";"6069.45"
"4";"8";"2018-11-08";"4825.46"
"4";"8";"2018-11-09";"11961.56"
"4";"8";"2018-11-10";"25535.46"
"4";"8";"2018-11-12";"7683.20"
"4";"8";"2018-11-13";"7758.70"
"4";"8";"2018-11-14";"10534.61"
"4";"8";"2018-11-15";"7457.95"
"4";"8";"2018-11-16";"8546.72"
"4";"8";"2018-11-17";"12359.75"
"4";"8";"2018-11-19";"5956.38"
"4";"8";"2018-11-20";"6958.96"
"4";"8";"2018-11-21";"11634.46"
"4";"8";"2018-11-22";"6592.03"
"4";"8";"2018-11-23";"7943.44"
"4";"8";"2018-11-24";"24231.02"
"4";"8";"2018-11-26";"5656.78"
"4";"8";"2018-11-27";"7122.58"
"4";"8";"2018-11-28";"7349.44"
"4";"8";"2018-11-29";"8178.35"
"4";"8";"2018-11-30";"18476.32"
"4";"9";"2018-11-01";"9711.74"
"4";"9";"2018-11-02";"13919.68"
"4";"9";"2018-11-03";"11791.23"
